gstin,name,band,planted_as,group
19STMJU1951R2ZG,Rajan PLC,low,honest_two_way_trader,honest-loop-17
07XOOWL7361E4Z2,"Nagi, Hora and Borah",clean,ordinary_trader,
19BVREK0128R4Z3,Dyal-Varma,clean,ordinary_trader,
09NQXMH5912V4ZJ,"Lala, Kothari and Bansal",clean,ordinary_trader,
06HFYNZ1798A6ZG,"Vaidya, Das and Murthy",clean,ordinary_trader,
09WJQCB1454R3ZL,Gade and Sons,clean,ordinary_trader,
06URZYF5217Q9Z4,Nayak-Master,clean,ordinary_trader,
24UAROH8623F6ZK,Bansal Group,clean,ordinary_trader,
07UUIJV4066X3ZC,Ratti-Subramaniam,clean,ordinary_trader,
07EXQKX7818A9ZG,Bora-Ray,clean,ordinary_trader,
06PWGXK2063Z4ZO,"Patla, Narula and Agate",clean,ordinary_trader,
36QTTFR8451D9ZG,Mahajan Group,clean,ordinary_trader,
27RVXXY4179W3Z4,Karan and Sons,clean,ordinary_trader,
36BBWUT4830N5ZH,Sachar Group,clean,ordinary_trader,
36RJJAV2183Y3Z6,Sarma and Sons,clean,ordinary_trader,
19IHFRH3001N5ZV,Char and Sons,clean,ordinary_trader,
36EMZLB6643F7ZW,Ravi-Dhar,clean,ordinary_trader,
27UHAWX1457S4ZD,Kari and Sons,low,honest_two_way_trader,honest-loop-13
19LYLCS9688L8ZP,Memon Ltd,clean,ordinary_trader,
32WEZRU7504H4Z2,"Bhat, Naidu and Nagarajan",clean,ordinary_trader,
32ALNUF4800G2ZH,Raghavan-Mistry,clean,ordinary_trader,
24CIITW7014B7Z5,Krish Ltd,clean,ordinary_trader,
06EACCB2675E2Z1,"Mital, Sagar and Gala",clean,ordinary_trader,
06FRUJV1633Q4ZN,"Guha, Kalita and Mistry",clean,ordinary_trader,
29RELOB5508Y7ZQ,Som and Sons,clean,ordinary_trader,
29LTOXH0322F9ZZ,"Kurian, Ramachandran and Goel",clean,ordinary_trader,
07DDQAL6601Z1ZZ,"Rege, Jain and Dar",clean,ordinary_trader,
33TKUIG7182I3ZP,Uppal-Agarwal,clean,ordinary_trader,
32GDZQX5921E9Z3,"Gour, Thakkar and Bhandari",clean,ordinary_trader,
06YFMVT3473T1ZM,"Bala, Date and Contractor",clean,ordinary_trader,
36WACDX7121A6Z4,"Parekh, Guha and Mahajan",clean,ordinary_trader,
06UMMBZ1398Q4Z5,Patel-Barad,clean,ordinary_trader,
09RXFOA4190U4Z0,Ram and Sons,clean,ordinary_trader,
36FWTSP8079H7ZQ,Patla and Sons,clean,ordinary_trader,
29DSRUE4312O4Z2,"Kulkarni, Bora and Saran",low,honest_two_way_trader,honest-loop-10
24YEIBB0968Z9Z5,Tak Ltd,clean,ordinary_trader,
27YSZDU6810W4Z2,Kapoor Group,clean,ordinary_trader,
33HJIJO9020O7Z4,"Suri, Walla and Deol",clean,ordinary_trader,
29PRFLL9925S1ZV,Chopra Group,clean,ordinary_trader,
29BHEIW6163O1ZM,"Sahni, Dar and Toor",clean,ordinary_trader,
27PPCGL5684J3ZM,"Shere, Korpal and Shankar",clean,ordinary_trader,
32NQUIN7760G5ZD,Bajwa-Desai,clean,ordinary_trader,
07HTOHS3181G3ZM,Brahmbhatt-Chakrabarti,clean,ordinary_trader,
33JRTGH8758T8ZZ,"Mital, Pillay and Natarajan",clean,ordinary_trader,
09PIKTI8354W7Z7,Kamdar-Sankaran,clean,ordinary_trader,
32ADWGC1514E4Z1,"Chatterjee, Deo and Radhakrishnan",clean,ordinary_trader,
36OOLAP3432L3ZI,Kade LLC,clean,ordinary_trader,
27XMSAK7391J6ZA,"Sandal, Mall and Dora",clean,ordinary_trader,
09WAQDK6753Q3ZU,"Misra, Pandya and Patel",clean,ordinary_trader,
06SQHUC6997F5ZG,Baria-Raja,clean,ordinary_trader,
32ZYCXN1706G9ZL,Pandey PLC,clean,ordinary_trader,
33FJYSX1763X1Z6,"Khosla, Chaudry and Sachdeva",low,honest_two_way_trader,honest-loop-14
09LJSIF9820B2ZU,"Ranganathan, Nadig and Balay",clean,ordinary_trader,
36VITYQ3485E8ZF,Joshi-Dixit,clean,ordinary_trader,
36NGPAI1891T5ZB,"Kaur, Chakrabarti and Goda",clean,ordinary_trader,
27UDSBI9175I6ZW,"Solanki, Jain and Venkatesh",clean,ordinary_trader,
33UBWQA4570H5ZV,Buch Ltd,clean,ordinary_trader,
29EJCKA2893O7ZQ,"Gola, Jani and Din",clean,ordinary_trader,
07EMRFZ5192G2ZV,"Hayer, Yohannan and Kara",clean,ordinary_trader,
27JIUZJ9936O3ZP,Bhatti and Sons,clean,ordinary_trader,
32ZAVXR5770U3Z6,Morar-Menon,clean,ordinary_trader,
36CFFIS3443T8ZD,De Group,clean,ordinary_trader,
36FPQLO5625C6ZA,Tripathi Ltd,clean,ordinary_trader,
29RSYPI4119E9Z3,"Kunda, Chacko and Dasgupta",clean,ordinary_trader,
09DHBDX8593U3ZV,"Narang, Talwar and Gade",clean,ordinary_trader,
24NSLLG5896D9Z0,"Madan, Rastogi and Oza",low,honest_two_way_trader,honest-loop-16
06ABOZX1726F6Z2,"Jhaveri, Loyal and Suri",clean,ordinary_trader,
29YWXBC4288W9ZE,Dasgupta-Shan,clean,ordinary_trader,
32QHXUF3872N3Z5,"Kade, Patil and Barman",clean,ordinary_trader,
29HNIND5864A9ZJ,Sekhon PLC,clean,ordinary_trader,
27MMJVZ0962P5ZS,Karnik-Chander,clean,ordinary_trader,
29VLBYZ6281N5ZR,"More, Bains and Choudhry",clean,ordinary_trader,
29ZSWJO5789M3ZL,Sastry LLC,clean,ordinary_trader,
32NTPPS8516U5ZR,Pillay LLC,clean,ordinary_trader,
32ZRIPZ2094K6ZA,Ganesh and Sons,clean,ordinary_trader,
19JDNCF8116A7ZR,"Naidu, Wagle and Dubey",clean,ordinary_trader,
27QNMRB6353F7ZR,Trivedi-Bala,clean,ordinary_trader,
07SLHCO4805K5ZG,Singh PLC,clean,ordinary_trader,
27VTNXY1352J3ZF,Amble-Ravi,clean,ordinary_trader,
33MNAYZ5482R4ZT,Rajagopalan-Hora,clean,ordinary_trader,
07THVEP6061V2ZB,"Desai, Korpal and Jha",clean,ordinary_trader,
32HRRZC9237T5ZR,Bumb Inc,clean,ordinary_trader,
32ZKLIP5900B5Z9,Brar-Sachdev,clean,ordinary_trader,
19VGYQZ2924B4Z2,"Saini, Ranganathan and Zachariah",low,honest_two_way_trader,honest-loop-8
29MJHRZ2349X6ZY,Bhasin LLC,clean,ordinary_trader,
33LULMY8190R8ZQ,Sachdeva Group,clean,ordinary_trader,
06QJBZK9831V2ZJ,"Divan, Mane and Sehgal",clean,ordinary_trader,
32TFNYB3320B7ZT,Jain Ltd,clean,ordinary_trader,
07ZKJAC9975W9ZO,"Hari, Anand and Ben",clean,ordinary_trader,
07XANKW9188Z9ZJ,Aggarwal Inc,clean,ordinary_trader,
27PJSKK6553U6Z1,Kata Ltd,clean,ordinary_trader,
32RJAQU3238E9ZL,Nagarajan LLC,clean,ordinary_trader,
27NDSXW1264Q8ZN,Warrior and Sons,clean,ordinary_trader,
29JOOCQ4392Y4ZW,Lall-Sura,clean,ordinary_trader,
36DPRCE3746A5Z6,"Balakrishnan, Contractor and Loyal",clean,ordinary_trader,
24NYIFL2135V1ZB,Sule PLC,clean,ordinary_trader,
24XBYDE7638K2ZV,Iyer Group,clean,ordinary_trader,
07YVUEM7457C9ZE,Ganguly-Vyas,clean,ordinary_trader,
36KJCDC4607S6ZZ,"Sankar, Char and Ramaswamy",clean,ordinary_trader,
36FWOXP5034G9ZE,Bhattacharyya PLC,clean,ordinary_trader,
36GBFOF8858W7Z6,"Chadha, Sekhon and Sengupta",clean,ordinary_trader,
32IGVXD6382F8Z8,"Banik, Goyal and Mistry",clean,ordinary_trader,
24KNZCL5285I7ZP,Thaker-Shukla,clean,ordinary_trader,
24RQFLE6565G4ZD,Mallick-Naik,clean,ordinary_trader,
19PKRBM1243B7ZD,"Barman, Bhattacharyya and Vohra",clean,ordinary_trader,
19PRINY7435U9ZD,"Grover, De and Natarajan",clean,ordinary_trader,
36TFTAW7817I2Z7,Pandya and Sons,clean,ordinary_trader,
07HJLRU4362I2ZS,Prabhu-Sekhon,clean,ordinary_trader,
24TLSLX2923G1ZY,"Ram, Sood and Pai",clean,ordinary_trader,
07BUJJJ5506C2ZI,Muni LLC,clean,ordinary_trader,
27MHFFN4694Y1ZK,"Padmanabhan, Pillai and Sharma",clean,ordinary_trader,
09RRLGW6717E9Z5,"Karnik, Ram and Nayar",clean,ordinary_trader,
32SXWLX6014F7ZC,Iyengar PLC,low,honest_two_way_trader,honest-loop-16
06SGUIE0076Q5ZV,Subramanian Inc,clean,ordinary_trader,
06KEXKP2163C3ZJ,Keer-Pillay,clean,ordinary_trader,
24TAGXM6969H7ZH,Malhotra-Chand,clean,ordinary_trader,
07YSUCX0242K6ZE,Badami-Sekhon,clean,ordinary_trader,
09CCHTX9695Y7Z4,"Kota, Comar and Pradhan",clean,ordinary_trader,
29DPNPP4898G9ZM,Garde PLC,clean,ordinary_trader,
09EXQBA3793L4ZW,"Tailor, Sidhu and Naik",clean,ordinary_trader,
33IMJVG1615A4ZC,Gokhale-Kadakia,clean,ordinary_trader,
29GOHXI9816W2ZK,Verma Ltd,clean,ordinary_trader,
27ASTEJ2103K8ZQ,"Saxena, Muni and Bhattacharyya",clean,ordinary_trader,
24BBBQH3838W2ZY,Kadakia Inc,low,honest_two_way_trader,honest-loop-11
27NXAFK8593H7Z3,Gaba-Kumer,clean,ordinary_trader,
32GCYJS2186J6ZN,Sachdev Inc,low,honest_two_way_trader,honest-loop-18
06FQPOI4836E2Z2,"Hayre, Sampath and Datta",clean,ordinary_trader,
36STVIR3070X4ZD,Kala-Ramesh,clean,ordinary_trader,
36XUXAI4189N6ZK,"Garg, Tandon and Wagle",low,honest_two_way_trader,honest-loop-7
07CFYEW0573H3ZF,Kaul-Bath,clean,ordinary_trader,
33FFGXW3839O7Z3,Kunda Inc,clean,ordinary_trader,
24FNYFL3454W1ZW,Mitra-Kata,clean,ordinary_trader,
06ULAQX8964C6ZS,"Bhargava, Saxena and Sachdeva",clean,ordinary_trader,
24PEIOE9587K6Z1,"Dhaliwal, Patla and Aurora",clean,ordinary_trader,
07EUBNW2509O7Z8,Varkey Inc,clean,ordinary_trader,
19RQJBT1395Z1ZN,Radhakrishnan Ltd,clean,ordinary_trader,
27MYQID8433F3ZD,"Vora, Borah and Dugar",clean,ordinary_trader,
09SRTKP8046U2ZR,"Bhalla, Narain and Sachar",clean,ordinary_trader,
24RYKIV6023H8ZM,"Butala, Mittal and Arora",clean,ordinary_trader,
36DAPUO0310C7ZC,Hayre-Sethi,clean,ordinary_trader,
27XYHMK0202D2Z9,Modi PLC,medium,grey_ring_member,grey-ring-1
24LUBGS4659F1ZJ,Sami-Guha,medium,grey_ring_member,grey-ring-1
09HIFSB1091F7ZG,"Nagi, Patla and Sarin",medium,grey_ring_member,grey-ring-1
36JVTOF3184F9Z0,"Natarajan, Savant and Luthra",medium,grey_ring_member,grey-ring-2
09NDTRH1653V4ZA,"Mody, Shankar and Dalal",medium,grey_ring_member,grey-ring-2
32VKPIN5707Y1ZH,Patel-Ranganathan,medium,grey_ring_member,grey-ring-2
29QZVZF6154V1ZY,Lata PLC,medium,grey_ring_member,grey-ring-2
27BRQGI9104D2ZV,Bhatnagar Inc,medium,grey_ring_member,grey-ring-2
27OIOTL4229B3ZU,Basu Inc,medium,grey_ring_member,grey-ring-3
33OUXHG4467K4ZW,Ramaswamy Inc,medium,grey_ring_member,grey-ring-3
27ZQZVM1046Z9Z1,"Dhar, Pathak and Andra",medium,grey_ring_member,grey-ring-3
27LSIIM9240N9Z4,"Guha, Ganguly and Chada",medium,grey_ring_member,grey-ring-3
29YNNYP6885K8ZS,Palla LLC,medium,grey_ring_member,grey-ring-3
06HIFZI4887N7Z3,Munshi-Badami,medium,grey_ring_member,grey-ring-4
29MTZCS0807H8ZZ,Rao-Lata,medium,grey_ring_member,grey-ring-4
06SQZLL1905R1ZW,Jani-Sharma,medium,grey_ring_member,grey-ring-4
32KIKUO4682T4ZQ,"Parekh, Pandey and Sahota",medium,grey_ring_member,grey-ring-4
19JKBWX0995N9ZU,Vohra LLC,medium,grey_ring_member,grey-ring-5
32TYTQW2079Q5ZR,Bajaj and Sons,medium,grey_ring_member,grey-ring-5
36HHZJF8496R4ZG,"Patel, Gopal and Bala",medium,grey_ring_member,grey-ring-5
32BOBTB8584O7Z0,"Bhasin, Chatterjee and Barad",medium,grey_ring_member,grey-ring-5
24FMYCT8079U4Z6,Krishnamurthy-Kade,high,invoice_mill,mill-1
36SYLBV9513D8ZR,"Bhargava, Johal and Ganguly",high,invoice_mill,mill-2
27TOCZN8533C4ZZ,Kibe-Grewal,medium,grey_mill,grey-mill-1
36WVVCY5256Z7Z1,Desai PLC,medium,grey_mill,grey-mill-2
27XAFRG7552O9ZK,Kohli Ltd,medium,grey_mill,grey-mill-3
19REVEC2722Z4Z0,Mohanty and Sons,medium,grey_mill,grey-mill-4
